sample_id	top_group	top_prob	second_group	second_prob	prob_gap	n_snps_used	confidence	panel_id	group_col	rep	fold	true_group	correct
HNSY05	E_Asia	0.69	SE_Asia	0.179	0.511	11059	Low	P3_subregion_within_asia	subregion	4	1	E_Asia	TRUE
INAS05	S_Asia	0.411	SE_Asia	0.325	0.086	11052	Uncertain	P3_subregion_within_asia	subregion	4	1	S_Asia	TRUE
INBH01	S_Asia	0.688	SE_Asia	0.2	0.488	11065	Low	P3_subregion_within_asia	subregion	4	1	S_Asia	TRUE
INPJ01	S_Asia	0.55	SE_Asia	0.274	0.276	11014	Low	P3_subregion_within_asia	subregion	4	1	S_Asia	TRUE
JXNC04	E_Asia	0.72	SE_Asia	0.164	0.556	10974	Low	P3_subregion_within_asia	subregion	4	1	E_Asia	TRUE
LAVT03	E_Asia	0.449	SE_Asia	0.358	0.091	11056	Uncertain	P3_subregion_within_asia	subregion	4	1	SE_Asia	FALSE
MMYG02	SE_Asia	0.595	E_Asia	0.273	0.322	10962	Low	P3_subregion_within_asia	subregion	4	1	SE_Asia	TRUE
MYKL02	SE_Asia	0.599	E_Asia	0.235	0.364	11040	Low	P3_subregion_within_asia	subregion	4	1	SE_Asia	TRUE
MYKL03	SE_Asia	0.647	E_Asia	0.191	0.456	11059	Low	P3_subregion_within_asia	subregion	4	1	SE_Asia	TRUE
MYKL05	SE_Asia	0.579	E_Asia	0.236	0.343	11058	Low	P3_subregion_within_asia	subregion	4	1	SE_Asia	TRUE
NPSH07	S_Asia	0.537	SE_Asia	0.272	0.265	11064	Low	P3_subregion_within_asia	subregion	4	1	S_Asia	TRUE
NPSH04	S_Asia	0.533	SE_Asia	0.281	0.252	11076	Low	P3_subregion_within_asia	subregion	4	1	S_Asia	TRUE
PHDV05	SE_Asia	0.836	S_Asia	0.087	0.749	11056	Low	P3_subregion_within_asia	subregion	4	1	SE_Asia	TRUE
PKMR02	S_Asia	0.666	SE_Asia	0.187	0.479	11074	Low	P3_subregion_within_asia	subregion	4	1	S_Asia	TRUE
PKMR03	S_Asia	0.556	SE_Asia	0.258	0.298	10968	Low	P3_subregion_within_asia	subregion	4	1	S_Asia	TRUE
PKMR05	S_Asia	0.693	SE_Asia	0.177	0.516	11071	Low	P3_subregion_within_asia	subregion	4	1	S_Asia	TRUE
SCLS02	E_Asia	0.581	SE_Asia	0.243	0.338	11065	Low	P3_subregion_within_asia	subregion	4	1	E_Asia	TRUE
SCLS03	E_Asia	0.641	SE_Asia	0.216	0.425	11073	Low	P3_subregion_within_asia	subregion	4	1	E_Asia	TRUE
SCLS04	E_Asia	0.629	SE_Asia	0.215	0.414	11072	Low	P3_subregion_within_asia	subregion	4	1	E_Asia	TRUE
THPK02	SE_Asia	0.491	E_Asia	0.267	0.224	11069	Low	P3_subregion_within_asia	subregion	4	1	SE_Asia	TRUE
THPK05	SE_Asia	0.496	E_Asia	0.276	0.22	11077	Low	P3_subregion_within_asia	subregion	4	1	SE_Asia	TRUE
VNTG02	SE_Asia	0.462	E_Asia	0.317	0.145	11071	Uncertain	P3_subregion_within_asia	subregion	4	1	SE_Asia	TRUE
YNBS01	E_Asia	0.522	S_Asia	0.24	0.282	11077	Low	P3_subregion_within_asia	subregion	4	1	E_Asia	TRUE
YNBS02	SE_Asia	0.351	E_Asia	0.346	0.005	11070	Uncertain	P3_subregion_within_asia	subregion	4	1	E_Asia	FALSE
YNBS04	E_Asia	0.433	SE_Asia	0.319	0.114	11077	Uncertain	P3_subregion_within_asia	subregion	4	1	E_Asia	TRUE
YNJH02	E_Asia	0.777	SE_Asia	0.15	0.627	10812	Low	P3_subregion_within_asia	subregion	4	1	E_Asia	TRUE
YNJH03	E_Asia	0.752	SE_Asia	0.166	0.586	10674	Low	P3_subregion_within_asia	subregion	4	1	E_Asia	TRUE
ZJZJ01	E_Asia	0.765	SE_Asia	0.124	0.641	11060	Low	P3_subregion_within_asia	subregion	4	1	E_Asia	TRUE
ReuPal1	SE_Asia	0.825	S_Asia	0.104	0.721	11056	Low	P3_subregion_within_asia	subregion	4	1	SE_Asia	TRUE
ReuSal3	SE_Asia	0.832	S_Asia	0.107	0.725	11075	Low	P3_subregion_within_asia	subregion	4	1	SE_Asia	TRUE
ReuBen1	SE_Asia	0.839	S_Asia	0.091	0.748	11070	Low	P3_subregion_within_asia	subregion	4	1	SE_Asia	TRUE
ReuBen5	SE_Asia	0.825	S_Asia	0.102	0.723	11072	Low	P3_subregion_within_asia	subregion	4	1	SE_Asia	TRUE
ReuPau1	SE_Asia	0.86	S_Asia	0.095	0.765	11062	Moderate	P3_subregion_within_asia	subregion	4	1	SE_Asia	TRUE
ReuPie4	SE_Asia	0.817	E_Asia	0.102	0.715	1695	Low	P3_subregion_within_asia	subregion	4	1	SE_Asia	TRUE
MauLaS4	SE_Asia	0.832	S_Asia	0.108	0.724	11062	Low	P3_subregion_within_asia	subregion	4	2	SE_Asia	TRUE
ReuBas2	SE_Asia	0.907	S_Asia	0.063	0.844	11018	Moderate	P3_subregion_within_asia	subregion	4	2	SE_Asia	TRUE
ReuSte3	SE_Asia	0.819	S_Asia	0.116	0.703	11056	Low	P3_subregion_within_asia	subregion	4	2	SE_Asia	TRUE
BDKG04	SE_Asia	0.369	S_Asia	0.319	0.05	11072	Uncertain	P3_subregion_within_asia	subregion	4	2	S_Asia	FALSE
FJZZ02	E_Asia	0.862	SE_Asia	0.076	0.786	11068	Moderate	P3_subregion_within_asia	subregion	4	2	E_Asia	TRUE
FJZZ03	E_Asia	0.765	SE_Asia	0.126	0.639	11074	Low	P3_subregion_within_asia	subregion	4	2	E_Asia	TRUE
FJZZ04	E_Asia	0.828	SE_Asia	0.105	0.723	11070	Low	P3_subregion_within_asia	subregion	4	2	E_Asia	TRUE
GDGZ02	E_Asia	0.705	SE_Asia	0.187	0.518	11076	Low	P3_subregion_within_asia	subregion	4	2	E_Asia	TRUE
GDGZ04	E_Asia	0.784	SE_Asia	0.138	0.646	11061	Low	P3_subregion_within_asia	subregion	4	2	E_Asia	TRUE
GZDY01	E_Asia	0.65	SE_Asia	0.214	0.436	11074	Low	P3_subregion_within_asia	subregion	4	2	E_Asia	TRUE
HBWH05	E_Asia	0.739	SE_Asia	0.144	0.595	11062	Low	P3_subregion_within_asia	subregion	4	2	E_Asia	TRUE
HNDZ04	E_Asia	0.528	SE_Asia	0.273	0.255	11047	Low	P3_subregion_within_asia	subregion	4	2	E_Asia	TRUE
HNLY03	E_Asia	0.616	SE_Asia	0.245	0.371	11065	Low	P3_subregion_within_asia	subregion	4	2	E_Asia	TRUE
HNLY05	E_Asia	0.743	SE_Asia	0.154	0.589	11010	Low	P3_subregion_within_asia	subregion	4	2	E_Asia	TRUE
IDJI01	SE_Asia	0.696	E_Asia	0.167	0.529	11064	Low	P3_subregion_within_asia	subregion	4	2	SE_Asia	TRUE
IDJI03	SE_Asia	0.685	E_Asia	0.18	0.505	11051	Low	P3_subregion_within_asia	subregion	4	2	SE_Asia	TRUE
INAS01	S_Asia	0.349	SE_Asia	0.349	0	11071	Uncertain	P3_subregion_within_asia	subregion	4	2	S_Asia	TRUE
INAS02	S_Asia	0.385	SE_Asia	0.314	0.071	11052	Uncertain	P3_subregion_within_asia	subregion	4	2	S_Asia	TRUE
INAS03	S_Asia	0.398	SE_Asia	0.306	0.092	11063	Uncertain	P3_subregion_within_asia	subregion	4	2	S_Asia	TRUE
INBH03	S_Asia	0.712	SE_Asia	0.165	0.547	11068	Low	P3_subregion_within_asia	subregion	4	2	S_Asia	TRUE
INPJ04	S_Asia	0.563	SE_Asia	0.246	0.317	11044	Low	P3_subregion_within_asia	subregion	4	2	S_Asia	TRUE
INTG05	S_Asia	0.473	SE_Asia	0.273	0.2	11059	Uncertain	P3_subregion_within_asia	subregion	4	2	S_Asia	TRUE
INTN05	S_Asia	0.675	SE_Asia	0.174	0.501	11073	Low	P3_subregion_within_asia	subregion	4	2	S_Asia	TRUE
JSZJ03	E_Asia	0.775	SE_Asia	0.147	0.628	11063	Low	P3_subregion_within_asia	subregion	4	2	E_Asia	TRUE
JSZJ04	E_Asia	0.592	SE_Asia	0.217	0.375	11075	Low	P3_subregion_within_asia	subregion	4	2	E_Asia	TRUE
LAVT01	SE_Asia	0.451	E_Asia	0.352	0.099	11055	Uncertain	P3_subregion_within_asia	subregion	4	2	SE_Asia	TRUE
LKAD01	S_Asia	0.475	SE_Asia	0.264	0.211	11071	Low	P3_subregion_within_asia	subregion	4	2	S_Asia	TRUE
MMYG03	SE_Asia	0.463	E_Asia	0.336	0.127	11055	Uncertain	P3_subregion_within_asia	subregion	4	2	SE_Asia	TRUE
MMYG05	SE_Asia	0.852	E_Asia	0.096	0.756	11025	Moderate	P3_subregion_within_asia	subregion	4	2	SE_Asia	TRUE
PHDM04	SE_Asia	0.837	E_Asia	0.09	0.747	11014	Low	P3_subregion_within_asia	subregion	4	2	SE_Asia	TRUE
THPK01	SE_Asia	0.58	E_Asia	0.241	0.339	11074	Low	P3_subregion_within_asia	subregion	4	2	SE_Asia	TRUE
THPK04	SE_Asia	0.514	E_Asia	0.269	0.245	11070	Low	P3_subregion_within_asia	subregion	4	2	SE_Asia	TRUE
TWPD01	E_Asia	0.815	SE_Asia	0.118	0.697	11052	Low	P3_subregion_within_asia	subregion	4	2	E_Asia	TRUE
TWPD02	E_Asia	0.865	SE_Asia	0.086	0.779	11006	Moderate	P3_subregion_within_asia	subregion	4	2	E_Asia	TRUE
TWPD05	E_Asia	0.802	SE_Asia	0.13	0.672	10263	Low	P3_subregion_within_asia	subregion	4	2	E_Asia	TRUE
TWTY03	E_Asia	0.84	SE_Asia	0.094	0.746	11056	Low	P3_subregion_within_asia	subregion	4	2	E_Asia	TRUE
ReuPal2	SE_Asia	0.836	S_Asia	0.096	0.74	11056	Low	P3_subregion_within_asia	subregion	4	2	SE_Asia	TRUE
ReuSal1	SE_Asia	0.822	S_Asia	0.105	0.717	11077	Low	P3_subregion_within_asia	subregion	4	2	SE_Asia	TRUE
ReuSaL5	SE_Asia	0.849	S_Asia	0.078	0.771	11078	Low	P3_subregion_within_asia	subregion	4	2	SE_Asia	TRUE
ReuAnd4	SE_Asia	0.85	S_Asia	0.083	0.767	11023	Moderate	P3_subregion_within_asia	subregion	4	2	SE_Asia	TRUE
ReuAnd5	SE_Asia	0.798	S_Asia	0.127	0.671	11069	Low	P3_subregion_within_asia	subregion	4	2	SE_Asia	TRUE
ReuBen3	SE_Asia	0.803	S_Asia	0.123	0.68	11075	Low	P3_subregion_within_asia	subregion	4	2	SE_Asia	TRUE
ReuPie5	SE_Asia	0.787	S_Asia	0.134	0.653	11072	Low	P3_subregion_within_asia	subregion	4	2	SE_Asia	TRUE
MauLaS5	SE_Asia	0.901	S_Asia	0.054	0.847	11043	Moderate	P3_subregion_within_asia	subregion	4	3	SE_Asia	TRUE
ReuBas1	SE_Asia	0.91	E_Asia	0.046	0.864	11034	Moderate	P3_subregion_within_asia	subregion	4	3	SE_Asia	TRUE
ReuSte1	SE_Asia	0.9	S_Asia	0.06	0.84	11054	Moderate	P3_subregion_within_asia	subregion	4	3	SE_Asia	TRUE
GDGZ05	E_Asia	0.742	SE_Asia	0.143	0.599	11063	Low	P3_subregion_within_asia	subregion	4	3	E_Asia	TRUE
GZDY02	E_Asia	0.75	SE_Asia	0.157	0.593	11079	Low	P3_subregion_within_asia	subregion	4	3	E_Asia	TRUE
HBWH04	E_Asia	0.798	SE_Asia	0.107	0.691	11070	Low	P3_subregion_within_asia	subregion	4	3	E_Asia	TRUE
HNDZ01	E_Asia	0.706	SE_Asia	0.163	0.543	11073	Low	P3_subregion_within_asia	subregion	4	3	E_Asia	TRUE
HNDZ03	E_Asia	0.528	SE_Asia	0.26	0.268	11067	Low	P3_subregion_within_asia	subregion	4	3	E_Asia	TRUE
HNSY03	E_Asia	0.639	SE_Asia	0.231	0.408	11019	Low	P3_subregion_within_asia	subregion	4	3	E_Asia	TRUE
HNSY04	E_Asia	0.751	SE_Asia	0.127	0.624	11066	Low	P3_subregion_within_asia	subregion	4	3	E_Asia	TRUE
IDJI05	SE_Asia	0.694	E_Asia	0.173	0.521	11071	Low	P3_subregion_within_asia	subregion	4	3	SE_Asia	TRUE
INAS04	SE_Asia	0.345	S_Asia	0.336	0.00899999999999995	11056	Uncertain	P3_subregion_within_asia	subregion	4	3	S_Asia	FALSE
INPJ05	S_Asia	0.686	SE_Asia	0.168	0.518	11061	Low	P3_subregion_within_asia	subregion	4	3	S_Asia	TRUE
INTG01	S_Asia	0.423	SE_Asia	0.334	0.089	11072	Uncertain	P3_subregion_within_asia	subregion	4	3	S_Asia	TRUE
INTG02	S_Asia	0.428	SE_Asia	0.339	0.089	11072	Uncertain	P3_subregion_within_asia	subregion	4	3	S_Asia	TRUE
INTG04	S_Asia	0.418	SE_Asia	0.313	0.105	11063	Uncertain	P3_subregion_within_asia	subregion	4	3	S_Asia	TRUE
INTN02	S_Asia	0.784	SE_Asia	0.128	0.656	11069	Low	P3_subregion_within_asia	subregion	4	3	S_Asia	TRUE
JXNC05	E_Asia	0.831	SE_Asia	0.085	0.746	11055	Low	P3_subregion_within_asia	subregion	4	3	E_Asia	TRUE
LKAD04	S_Asia	0.45	SE_Asia	0.312	0.138	11067	Uncertain	P3_subregion_within_asia	subregion	4	3	S_Asia	TRUE
LKAD05	S_Asia	0.465	SE_Asia	0.336	0.129	11059	Uncertain	P3_subregion_within_asia	subregion	4	3	S_Asia	TRUE
MMYG04	SE_Asia	0.822	E_Asia	0.113	0.709	11011	Low	P3_subregion_within_asia	subregion	4	3	SE_Asia	TRUE
MYKL01	SE_Asia	0.573	E_Asia	0.297	0.276	11065	Low	P3_subregion_within_asia	subregion	4	3	SE_Asia	TRUE
NPSH06	S_Asia	0.366	SE_Asia	0.348	0.018	11075	Uncertain	P3_subregion_within_asia	subregion	4	3	S_Asia	TRUE
PHDM02	SE_Asia	0.813	E_Asia	0.113	0.7	10980	Low	P3_subregion_within_asia	subregion	4	3	SE_Asia	TRUE
PHDM03	SE_Asia	0.823	E_Asia	0.093	0.73	11040	Low	P3_subregion_within_asia	subregion	4	3	SE_Asia	TRUE
PHDM05	SE_Asia	0.799	E_Asia	0.124	0.675	11043	Low	P3_subregion_within_asia	subregion	4	3	SE_Asia	TRUE
PHDV02	SE_Asia	0.789	E_Asia	0.128	0.661	11050	Low	P3_subregion_within_asia	subregion	4	3	SE_Asia	TRUE
THBK01	E_Asia	0.417	SE_Asia	0.372	0.045	11066	Uncertain	P3_subregion_within_asia	subregion	4	3	SE_Asia	FALSE
THBK03	E_Asia	0.554	SE_Asia	0.288	0.266	11075	Low	P3_subregion_within_asia	subregion	4	3	SE_Asia	FALSE
THBK04	E_Asia	0.422	SE_Asia	0.385	0.037	11058	Uncertain	P3_subregion_within_asia	subregion	4	3	SE_Asia	FALSE
THBK06	E_Asia	0.534	SE_Asia	0.319	0.215	11041	Low	P3_subregion_within_asia	subregion	4	3	SE_Asia	FALSE
TWTY01	E_Asia	0.824	SE_Asia	0.11	0.714	11063	Low	P3_subregion_within_asia	subregion	4	3	E_Asia	TRUE
TWTY04	E_Asia	0.81	SE_Asia	0.119	0.691	11065	Low	P3_subregion_within_asia	subregion	4	3	E_Asia	TRUE
TWTY05	E_Asia	0.792	S_Asia	0.108	0.684	11067	Low	P3_subregion_within_asia	subregion	4	3	E_Asia	TRUE
VNTG05	SE_Asia	0.389	E_Asia	0.339	0.05	10971	Uncertain	P3_subregion_within_asia	subregion	4	3	SE_Asia	TRUE
YNBS03	E_Asia	0.689	SE_Asia	0.166	0.523	11074	Low	P3_subregion_within_asia	subregion	4	3	E_Asia	TRUE
YNBS05	E_Asia	0.562	SE_Asia	0.265	0.297	11043	Low	P3_subregion_within_asia	subregion	4	3	E_Asia	TRUE
YNJH05	E_Asia	0.848	SE_Asia	0.11	0.738	10821	Low	P3_subregion_within_asia	subregion	4	3	E_Asia	TRUE
ZJZJ02	E_Asia	0.818	SE_Asia	0.103	0.715	11061	Low	P3_subregion_within_asia	subregion	4	3	E_Asia	TRUE
ZJZJ05	E_Asia	0.701	SE_Asia	0.161	0.54	11075	Low	P3_subregion_within_asia	subregion	4	3	E_Asia	TRUE
ReuBen2	SE_Asia	0.827	S_Asia	0.098	0.729	11070	Low	P3_subregion_within_asia	subregion	4	3	SE_Asia	TRUE
ReuPau3	SE_Asia	0.823	S_Asia	0.116	0.707	11065	Low	P3_subregion_within_asia	subregion	4	3	SE_Asia	TRUE
ReuPau4	SE_Asia	0.843	S_Asia	0.081	0.762	11076	Low	P3_subregion_within_asia	subregion	4	3	SE_Asia	TRUE
ReuBas4	SE_Asia	0.79	S_Asia	0.125	0.665	11065	Low	P3_subregion_within_asia	subregion	4	4	SE_Asia	TRUE
ReuSte4	SE_Asia	0.821	S_Asia	0.114	0.707	11055	Low	P3_subregion_within_asia	subregion	4	4	SE_Asia	TRUE
BDKG01	S_Asia	0.425	SE_Asia	0.31	0.115	11070	Uncertain	P3_subregion_within_asia	subregion	4	4	S_Asia	TRUE
BDKG03	S_Asia	0.553	E_Asia	0.227	0.326	11045	Low	P3_subregion_within_asia	subregion	4	4	S_Asia	TRUE
FJZZ01	E_Asia	0.82	SE_Asia	0.091	0.729	11052	Low	P3_subregion_within_asia	subregion	4	4	E_Asia	TRUE
FJZZ05	E_Asia	0.839	SE_Asia	0.1	0.739	11073	Low	P3_subregion_within_asia	subregion	4	4	E_Asia	TRUE
GDGZ01	E_Asia	0.667	SE_Asia	0.198	0.469	11052	Low	P3_subregion_within_asia	subregion	4	4	E_Asia	TRUE
GXNN02	E_Asia	0.702	SE_Asia	0.199	0.503	11060	Low	P3_subregion_within_asia	subregion	4	4	E_Asia	TRUE
GXNN03	E_Asia	0.638	SE_Asia	0.205	0.433	11070	Low	P3_subregion_within_asia	subregion	4	4	E_Asia	TRUE
HNDZ02	E_Asia	0.58	SE_Asia	0.222	0.358	11068	Low	P3_subregion_within_asia	subregion	4	4	E_Asia	TRUE
HNLY01	E_Asia	0.53	SE_Asia	0.262	0.268	11064	Low	P3_subregion_within_asia	subregion	4	4	E_Asia	TRUE
HNSY02	E_Asia	0.702	SE_Asia	0.167	0.535	11070	Low	P3_subregion_within_asia	subregion	4	4	E_Asia	TRUE
IDJI02	SE_Asia	0.748	E_Asia	0.152	0.596	11063	Low	P3_subregion_within_asia	subregion	4	4	SE_Asia	TRUE
INBH05	S_Asia	0.59	SE_Asia	0.235	0.355	10176	Low	P3_subregion_within_asia	subregion	4	4	S_Asia	TRUE
INPJ02	S_Asia	0.663	SE_Asia	0.177	0.486	11051	Low	P3_subregion_within_asia	subregion	4	4	S_Asia	TRUE
INTN01	S_Asia	0.652	SE_Asia	0.196	0.456	11071	Low	P3_subregion_within_asia	subregion	4	4	S_Asia	TRUE
INTN03	S_Asia	0.678	E_Asia	0.178	0.5	11041	Low	P3_subregion_within_asia	subregion	4	4	S_Asia	TRUE
JSZJ01	E_Asia	0.823	SE_Asia	0.099	0.724	11050	Low	P3_subregion_within_asia	subregion	4	4	E_Asia	TRUE
JSZJ02	E_Asia	0.812	SE_Asia	0.097	0.715	11044	Low	P3_subregion_within_asia	subregion	4	4	E_Asia	TRUE
JSZJ05	E_Asia	0.775	SE_Asia	0.137	0.638	11072	Low	P3_subregion_within_asia	subregion	4	4	E_Asia	TRUE
JXNC01	E_Asia	0.8	SE_Asia	0.121	0.679	11076	Low	P3_subregion_within_asia	subregion	4	4	E_Asia	TRUE
JXNC03	E_Asia	0.68	SE_Asia	0.199	0.481	11067	Low	P3_subregion_within_asia	subregion	4	4	E_Asia	TRUE
LAVT02	SE_Asia	0.391	E_Asia	0.335	0.056	11033	Uncertain	P3_subregion_within_asia	subregion	4	4	SE_Asia	TRUE
LAVT04	SE_Asia	0.483	E_Asia	0.263	0.22	11018	Low	P3_subregion_within_asia	subregion	4	4	SE_Asia	TRUE
NPSH08	S_Asia	0.567	SE_Asia	0.247	0.32	11024	Low	P3_subregion_within_asia	subregion	4	4	S_Asia	TRUE
NPSH05	S_Asia	0.525	SE_Asia	0.28	0.245	11069	Low	P3_subregion_within_asia	subregion	4	4	S_Asia	TRUE
PHDM01	SE_Asia	0.835	E_Asia	0.085	0.75	11024	Low	P3_subregion_within_asia	subregion	4	4	SE_Asia	TRUE
PHDV01	SE_Asia	0.805	E_Asia	0.113	0.692	11057	Low	P3_subregion_within_asia	subregion	4	4	SE_Asia	TRUE
PHDV04	SE_Asia	0.774	E_Asia	0.145	0.629	11065	Low	P3_subregion_within_asia	subregion	4	4	SE_Asia	TRUE
PKMR01	S_Asia	0.443	SE_Asia	0.302	0.141	11034	Uncertain	P3_subregion_within_asia	subregion	4	4	S_Asia	TRUE
SCLS05	E_Asia	0.613	SE_Asia	0.232	0.381	11061	Low	P3_subregion_within_asia	subregion	4	4	E_Asia	TRUE
TWPD03	E_Asia	0.823	SE_Asia	0.113	0.71	11044	Low	P3_subregion_within_asia	subregion	4	4	E_Asia	TRUE
YNJH04	SE_Asia	0.374	E_Asia	0.344	0.03	11068	Uncertain	P3_subregion_within_asia	subregion	4	4	E_Asia	FALSE
ReuPal4	SE_Asia	0.713	S_Asia	0.206	0.507	11009	Low	P3_subregion_within_asia	subregion	4	4	SE_Asia	TRUE
ReuSal2	SE_Asia	0.834	S_Asia	0.092	0.742	11078	Low	P3_subregion_within_asia	subregion	4	4	SE_Asia	TRUE
ReuSal4	SE_Asia	0.814	S_Asia	0.113	0.701	11073	Low	P3_subregion_within_asia	subregion	4	4	SE_Asia	TRUE
ReuAnd3	SE_Asia	0.823	S_Asia	0.105	0.718	11074	Low	P3_subregion_within_asia	subregion	4	4	SE_Asia	TRUE
ReuBen4	SE_Asia	0.807	S_Asia	0.118	0.689	11075	Low	P3_subregion_within_asia	subregion	4	4	SE_Asia	TRUE
ReuPau2	SE_Asia	0.836	S_Asia	0.103	0.733	11067	Low	P3_subregion_within_asia	subregion	4	4	SE_Asia	TRUE
ReuPau5	SE_Asia	0.849	S_Asia	0.081	0.768	11076	Low	P3_subregion_within_asia	subregion	4	4	SE_Asia	TRUE
ReuPie1	SE_Asia	0.807	E_Asia	0.123	0.684	2324	Low	P3_subregion_within_asia	subregion	4	4	SE_Asia	TRUE
ReuPie2	SE_Asia	0.836	S_Asia	0.113	0.723	11074	Low	P3_subregion_within_asia	subregion	4	4	SE_Asia	TRUE
ReuPie3	SE_Asia	0.783	S_Asia	0.127	0.656	11062	Low	P3_subregion_within_asia	subregion	4	4	SE_Asia	TRUE
MauLaS1	SE_Asia	0.87	S_Asia	0.092	0.778	11069	Moderate	P3_subregion_within_asia	subregion	4	5	SE_Asia	TRUE
MauLaS2	SE_Asia	0.852	S_Asia	0.104	0.748	11071	Moderate	P3_subregion_within_asia	subregion	4	5	SE_Asia	TRUE
ReuBas3	SE_Asia	0.844	S_Asia	0.097	0.747	11074	Low	P3_subregion_within_asia	subregion	4	5	SE_Asia	TRUE
ReuSte2	SE_Asia	0.889	S_Asia	0.077	0.812	11057	Moderate	P3_subregion_within_asia	subregion	4	5	SE_Asia	TRUE
BDKG05	S_Asia	0.54	SE_Asia	0.25	0.29	11076	Low	P3_subregion_within_asia	subregion	4	5	S_Asia	TRUE
GDGZ03	E_Asia	0.747	SE_Asia	0.157	0.59	11079	Low	P3_subregion_within_asia	subregion	4	5	E_Asia	TRUE
GXNN04	E_Asia	0.564	S_Asia	0.225	0.339	11067	Low	P3_subregion_within_asia	subregion	4	5	E_Asia	TRUE
GXNN05	E_Asia	0.57	SE_Asia	0.232	0.338	11069	Low	P3_subregion_within_asia	subregion	4	5	E_Asia	TRUE
GZDY03	E_Asia	0.496	SE_Asia	0.261	0.235	11064	Low	P3_subregion_within_asia	subregion	4	5	E_Asia	TRUE
HBWH01	E_Asia	0.795	SE_Asia	0.116	0.679	11060	Low	P3_subregion_within_asia	subregion	4	5	E_Asia	TRUE
HNDZ05	E_Asia	0.561	SE_Asia	0.234	0.327	11065	Low	P3_subregion_within_asia	subregion	4	5	E_Asia	TRUE
HNLY02	E_Asia	0.665	SE_Asia	0.193	0.472	11028	Low	P3_subregion_within_asia	subregion	4	5	E_Asia	TRUE
HNLY04	E_Asia	0.642	SE_Asia	0.206	0.436	11077	Low	P3_subregion_within_asia	subregion	4	5	E_Asia	TRUE
HNSY01	E_Asia	0.639	SE_Asia	0.206	0.433	11067	Low	P3_subregion_within_asia	subregion	4	5	E_Asia	TRUE
IDJI04	SE_Asia	0.642	E_Asia	0.247	0.395	11037	Low	P3_subregion_within_asia	subregion	4	5	SE_Asia	TRUE
INBH02	S_Asia	0.659	SE_Asia	0.202	0.457	11050	Low	P3_subregion_within_asia	subregion	4	5	S_Asia	TRUE
INBH04	S_Asia	0.685	SE_Asia	0.193	0.492	11067	Low	P3_subregion_within_asia	subregion	4	5	S_Asia	TRUE
INPJ03	S_Asia	0.618	SE_Asia	0.217	0.401	11074	Low	P3_subregion_within_asia	subregion	4	5	S_Asia	TRUE
INTG03	S_Asia	0.465	E_Asia	0.279	0.186	11070	Uncertain	P3_subregion_within_asia	subregion	4	5	S_Asia	TRUE
INTN04	S_Asia	0.733	SE_Asia	0.141	0.592	11079	Low	P3_subregion_within_asia	subregion	4	5	S_Asia	TRUE
JXNC02	E_Asia	0.772	SE_Asia	0.148	0.624	11077	Low	P3_subregion_within_asia	subregion	4	5	E_Asia	TRUE
LAVT05	SE_Asia	0.374	E_Asia	0.36	0.014	11057	Uncertain	P3_subregion_within_asia	subregion	4	5	SE_Asia	TRUE
LKAD02	S_Asia	0.513	SE_Asia	0.258	0.255	11074	Low	P3_subregion_within_asia	subregion	4	5	S_Asia	TRUE
LKAD03	S_Asia	0.47	SE_Asia	0.304	0.166	11069	Uncertain	P3_subregion_within_asia	subregion	4	5	S_Asia	TRUE
MMYG01	SE_Asia	0.797	E_Asia	0.125	0.672	11019	Low	P3_subregion_within_asia	subregion	4	5	SE_Asia	TRUE
MYKL04	SE_Asia	0.612	E_Asia	0.228	0.384	11061	Low	P3_subregion_within_asia	subregion	4	5	SE_Asia	TRUE
PHDV03	SE_Asia	0.854	E_Asia	0.076	0.778	11059	Moderate	P3_subregion_within_asia	subregion	4	5	SE_Asia	TRUE
PKMR04	S_Asia	0.62	SE_Asia	0.224	0.396	11063	Low	P3_subregion_within_asia	subregion	4	5	S_Asia	TRUE
SCLS01	E_Asia	0.685	SE_Asia	0.189	0.496	11071	Low	P3_subregion_within_asia	subregion	4	5	E_Asia	TRUE
THBK02	E_Asia	0.424	SE_Asia	0.376	0.048	11039	Uncertain	P3_subregion_within_asia	subregion	4	5	SE_Asia	FALSE
THPK03	SE_Asia	0.588	E_Asia	0.212	0.376	11070	Low	P3_subregion_within_asia	subregion	4	5	SE_Asia	TRUE
TWPD04	E_Asia	0.806	SE_Asia	0.126	0.68	10978	Low	P3_subregion_within_asia	subregion	4	5	E_Asia	TRUE
TWTY02	E_Asia	0.856	SE_Asia	0.082	0.774	11059	Moderate	P3_subregion_within_asia	subregion	4	5	E_Asia	TRUE
VNTG01	SE_Asia	0.45	E_Asia	0.281	0.169	11075	Uncertain	P3_subregion_within_asia	subregion	4	5	SE_Asia	TRUE
VNTG03	SE_Asia	0.377	E_Asia	0.338	0.039	11075	Uncertain	P3_subregion_within_asia	subregion	4	5	SE_Asia	TRUE
VNTG04	SE_Asia	0.394	E_Asia	0.332	0.062	11064	Uncertain	P3_subregion_within_asia	subregion	4	5	SE_Asia	TRUE
YNJH01	E_Asia	0.822	SE_Asia	0.119	0.703	10801	Low	P3_subregion_within_asia	subregion	4	5	E_Asia	TRUE
ZJZJ03	E_Asia	0.806	SE_Asia	0.124	0.682	11078	Low	P3_subregion_within_asia	subregion	4	5	E_Asia	TRUE
